1162,2,8,9,,,
1163,3,9,4,5,,
1164,5,10,2,2,9,9
1165,1,7,,,,
1166,2,9,9,,,
1167,3,6,3,4,,
1168,5,9,5,3,5,4
1169,3,3,4,1,,
1170,3,1,1,6,,
1171,1,8,,,,
1172,4,7,8,1,2,
1173,2,4,1,,,
1174,2,5,4,,,
1175,4,6,7,4,6,
1176,5,3,9,9,7,5
1177,3,2,1,3,,
1178,2,9,2,,,
1179,4,4,5,6,4,
1180,3,9,10,10,,
1181,3,4,1,3,,
1182,5,1,10,1,2,7
1183,3,9,1,4,,
1184,1,1,,,,
1185,3,1,7,3,,
1186,5,5,10,7,7,9
1187,1,3,,,,
1188,5,4,5,5,3,1
1189,1,5,,,,
1190,1,10,,,,
1191,1,8,,,,
1192,3,10,1,5,,
1193,4,10,9,2,4,
1194,5,7,2,9,2,8
1195,1,3,,,,
1196,3,7,7,8,,
1197,3,9,2,1,,
1198,1,4,,,,
1199,1,9,,,,
1200,3,8,9,4,,
1201,1,2,,,,
1202,1,6,,,,
1203,3,3,8,2,,
1204,5,5,3,1,8,9
1205,3,6,6,10,,
1206,1,10,,,,
1207,3,7,4,1,,
1208,4,8,7,3,1,
1209,1,2,,,,
1210,4,9,1,2,2,
1211,2,9,6,,,
1212,2,6,1,,,
1213,4,10,9,4,7,
1214,2,1,1,,,
1215,1,7,,,,
1216,3,2,10,8,,
1217,5,4,9,2,9,10
1218,2,7,1,,,
1219,2,2,5,,,
1220,1,7,,,,
1221,2,4,6,,,
1222,3,3,9,1,,
1223,5,4,7,7,2,10
1224,4,10,8,1,6,
1225,2,3,3,,,
1226,2,2,8,,,
1227,1,6,,,,
1228,5,2,3,6,8,3
1229,4,2,9,4,4,
1230,1,1,,,,
1231,4,9,8,4,10,
1232,2,4,1,,,
1233,2,10,4,,,
1234,4,4,2,9,5,
1235,1,3,,,,
1236,4,7,10,2,8,
1237,1,1,,,,
1238,1,8,,,,
1239,2,8,10,,,
1240,5,2,9,4,3,1
1241,4,6,6,8,7,
1242,5,7,4,6,9,10
1243,3,10,2,5,,
1244,2,3,6,,,
1245,5,1,2,4,8,6
1246,2,9,5,,,
1247,4,2,9,3,4,
1248,5,5,7,3,4,7
1249,5,4,2,8,4,4
1250,3,2,2,2,,
1251,5,2,3,1,6,2
1252,2,3,7,,,
1253,4,7,9,9,9,
1254,1,3,,,,
1255,4,6,10,6,4,
1256,1,2,,,,
1257,1,4,,,,
1258,1,1,,,,
1259,5,1,3,8,5,10
1260,1,5,,,,
1261,2,8,9,,,
1262,3,1,7,10,,
1263,2,1,7,,,
1264,3,3,10,5,,
1265,1,7,,,,
1266,2,6,7,,,
1267,5,9,1,4,5,9
1268,2,10,8,,,
1269,5,4,3,2,1,4
1270,2,8,6,,,
1271,1,2,,,,
1272,2,3,4,,,
1273,2,1,3,,,
1274,2,10,1,,,
1275,1,10,,,,
1276,2,9,8,,,
1277,3,5,4,6,,
1278,5,8,2,1,5,2
1279,5,6,5,4,6,2
1280,3,8,2,9,,
1281,5,5,1,1,9,1
1282,5,7,9,9,10,1
1283,2,8,10,,,
1284,4,10,5,2,3,
1285,4,8,2,1,4,
1286,3,5,5,9,,
1287,3,6,5,4,,
1288,4,4,3,10,7,
1289,5,5,6,10,6,8
1290,1,4,,,,
1291,1,7,,,,
1292,5,4,3,6,2,1
1293,5,3,6,4,5,4
1294,4,8,7,7,2,
1295,1,5,,,,
1296,5,2,9,3,1,4
1297,3,4,4,7,,
1298,2,1,4,,,
1299,4,7,8,4,10,
1300,5,3,7,9,8,6
1301,5,3,9,8,6,9
1302,2,8,1,,,
1303,2,8,5,,,
1304,4,8,10,9,9,
1305,4,5,2,10,10,
1306,4,3,6,5,8,
1307,5,4,1,2,6,8
1308,5,6,4,8,2,9
1309,1,10,,,,
1310,1,9,,,,
1311,4,1,4,4,4,
1312,3,8,4,10,,
1313,4,8,4,9,8,
1314,3,9,8,4,,
1315,4,2,6,10,2,
1316,5,5,5,2,3,8
1317,3,7,2,5,,
1318,3,1,7,5,,
1319,5,4,8,9,4,1
1320,3,5,5,2,,
1321,2,6,5,,,
1322,4,4,10,9,10,
1323,1,7,,,,
1324,1,7,,,,
1325,4,10,7,9,2,
1326,5,2,9,8,9,5
1327,4,10,5,10,6,
1328,5,8,10,4,9,8
1329,3,9,9,3,,
1330,3,4,8,8,,
1331,2,6,9,,,
1332,4,9,4,4,8,
1333,3,9,5,1,,
1334,4,10,3,8,7,
1335,3,10,1,4,,
1336,1,1,,,,
1337,2,8,10,,,
1338,1,5,,,,
1339,2,9,3,,,
1340,1,9,,,,
1341,4,4,9,2,6,
1342,2,2,4,,,
1343,5,7,1,9,6,9
1344,2,3,3,,,
1345,5,3,9,5,10,8
1346,2,7,8,,,
1347,3,2,2,10,,
1348,1,6,,,,
1349,1,2,,,,
1350,5,7,7,7,6,9
1351,2,1,5,,,
1352,2,10,1,,,
1353,1,8,,,,
1354,1,7,,,,
1355,5,4,1,1,4,7
1356,5,7,2,3,5,9
1357,3,7,8,10,,
1358,1,8,,,,
1359,3,8,9,9,,
1360,5,2,4,9,5,1
1361,3,7,3,1,,
1362,3,5,2,2,,
1363,5,6,2,3,8,7
1364,3,1,3,2,,
1365,4,3,5,9,1,
1366,3,9,8,1,,
1367,3,6,9,8,,
1368,2,2,7,,,
1369,3,10,2,3,,
1370,1,1,,,,
1371,3,8,1,7,,
1372,5,6,2,10,2,8
1373,5,8,10,2,6,7
1374,4,10,8,1,7,
1375,4,1,1,3,6,
1376,3,2,7,9,,
1377,2,6,9,,,
1378,1,7,,,,
1379,5,10,6,5,5,8
1380,2,5,6,,,
1381,4,2,5,3,3,
1382,4,5,9,6,9,
1383,1,6,,,,
1384,1,9,,,,
1385,1,3,,,,
1386,2,2,1,,,
1387,4,5,1,10,1,
1388,2,3,3,,,
1389,4,5,8,9,5,
1390,4,1,1,2,10,
1391,2,9,7,,,
1392,1,7,,,,
1393,5,9,9,3,4,7
1394,2,3,9,,,
1395,1,7,,,,
1396,1,7,,,,
1397,2,1,9,,,
1398,5,2,10,10,7,1
1399,3,7,8,3,,
1400,1,4,,,,
1401,1,2,,,,
1402,4,4,2,2,4,
1403,4,2,1,6,2,
1404,4,1,1,1,1,
1405,2,9,6,,,
1406,5,10,6,1,8,5
1407,2,2,10,,,
1408,1,2,,,,
1409,1,5,,,,
1410,2,8,10,,,
1411,2,4,5,,,
1412,4,1,7,9,2,
1413,3,9,2,8,,
1414,2,5,3,,,
1415,4,8,7,9,3,
1416,3,7,1,1,,
1417,2,1,8,,,
1418,2,8,7,,,
1419,3,6,2,5,,
1420,5,8,7,8,5,2
1421,2,3,7,,,
1422,1,5,,,,
1423,4,5,8,3,5,
1424,1,8,,,,
1425,4,8,10,6,6,
1426,5,1,2,10,1,5
1427,2,2,2,,,
1428,5,7,10,6,4,10
1429,1,6,,,,
1430,1,7,,,,
1431,5,2,2,2,9,1
1432,1,1,,,,
1433,3,3,10,2,,
1434,5,3,10,8,10,4
1435,4,2,6,9,5,
1436,3,2,1,6,,
1437,4,4,5,4,3,
1438,3,1,8,1,,
1439,3,4,1,6,,
1440,3,2,1,1,,
1441,4,7,8,3,7,
1442,5,7,1,1,1,9
1443,4,7,8,8,3,
1444,5,6,4,5,1,6
1445,2,5,6,,,
1446,3,4,2,4,,
1447,4,5,3,7,5,
1448,5,7,8,7,6,1
1449,3,1,7,5,,
1450,4,1,9,2,6,
1451,5,9,10,9,4,1
1452,3,4,1,9,,
1453,4,2,1,2,9,
1454,4,5,4,10,10,
1455,5,1,8,8,9,8
1456,3,9,5,10,,
1457,4,3,5,4,2,
1458,4,10,9,4,10,
1459,2,5,3,,,
1460,5,2,8,7,6,9
1461,4,2,4,10,10,
1462,2,3,8,,,
1463,5,2,3,5,2,2
1464,2,5,3,,,
1465,2,1,7,,,
1466,4,2,10,8,8,
1467,5,10,5,9,4,9
1468,4,3,2,5,6,
1469,2,6,5,,,
1470,4,7,7,4,6,
1471,1,3,,,,
1472,4,10,8,1,6,
1473,4,9,8,8,10,
1474,4,7,1,7,4,
1475,2,7,3,,,
1476,3,3,5,2,,
1477,5,2,5,2,9,9
1478,3,7,10,8,,
1479,4,6,9,6,3,
1480,4,4,3,9,1,
1481,4,7,4,7,5,
1482,5,8,8,1,2,8
1483,2,6,6,,,
1484,3,5,2,3,,
1485,5,6,5,2,9,10
1486,2,4,1,,,
1487,1,5,,,,
1488,1,1,,,,
1489,2,8,4,,,
1490,3,6,8,3,,
1491,4,10,9,10,7,
1492,5,7,10,4,3,9
1493,2,9,7,,,
1494,3,8,2,3,,
1495,5,5,10,9,1,9
1496,1,7,,,,
1497,2,9,7,,,
1498,2,9,7,,,
1499,4,8,6,7,7,
1500,5,6,5,10,7,2
1501,1,1,,,,
1502,4,10,2,8,2,
1503,3,4,8,3,,
1504,1,6,,,,
1505,1,8,,,,
1506,1,7,,,,
1507,2,7,6,,,
1508,5,8,6,7,6,5
1509,2,8,2,,,
1510,5,4,2,8,9,3
1511,3,3,10,1,,
1512,1,5,,,,
1513,5,1,4,1,3,6
1514,3,5,7,4,,
1515,4,6,2,2,6,
1516,5,2,8,8,1,10
1517,1,6,,,,
1518,3,5,7,6,,
1519,2,2,2,,,
1520,2,9,2,,,
1521,4,5,5,9,3,
1522,4,8,5,9,5,
1523,3,8,4,1,,
1524,2,10,1,,,
1525,3,9,1,8,,
1526,4,10,7,1,6,
1527,1,1,,,,
1528,2,1,4,,,
1529,2,7,1,,,
1530,4,8,9,3,9,
1531,3,1,5,5,,
1532,5,10,6,5,6,5
1533,3,9,10,5,,
1534,4,1,6,7,10,
1535,3,1,3,2,,
1536,5,9,2,8,7,1
1537,1,4,,,,
1538,1,2,,,,
1539,5,6,1,9,4,8
1540,3,5,10,9,,
1541,1,5,,,,
1542,2,3,10,,,
1543,2,10,4,,,
1544,4,9,8,9,10,
1545,3,1,4,6,,
1546,3,9,3,3,,
1547,2,9,6,,,
1548,4,9,7,10,7,
1549,5,10,4,2,6,9
1550,1,4,,,,
1551,5,2,3,4,9,1
1552,3,7,9,4,,
1553,1,2,,,,
1554,1,9,,,,
1555,5,4,9,3,6,1
1556,3,4,9,2,,
1557,5,3,6,3,5,1
1558,2,4,6,,,
1559,5,6,7,1,8,5
1560,3,4,10,4,,
1561,5,7,3,8,1,10
1562,1,1,,,,
1563,1,6,,,,
1564,3,1,1,4,,
1565,5,7,8,10,10,10
1566,5,6,1,6,10,8
1567,1,5,,,,
1568,1,7,,,,
1569,1,4,,,,
1570,3,5,5,7,,
1571,3,1,1,10,,
1572,2,10,9,,,
1573,1,3,,,,
1574,1,2,,,,
1575,2,9,6,,,
1576,1,6,,,,
1577,3,7,10,6,,
1578,2,4,8,,,
1579,3,9,4,6,,
1580,3,1,7,8,,
1581,2,10,10,,,
1582,3,8,10,8,,
1583,4,3,6,9,6,
1584,2,5,3,,,
1585,1,6,,,,
1586,2,3,1,,,
1587,5,4,7,6,1,9
1588,4,2,6,8,4,
1589,4,3,4,6,10,
1590,5,8,8,10,3,8
1591,1,10,,,,
1592,5,7,2,6,8,4
1593,4,4,5,10,4,
1594,5,3,1,2,9,1
1595,4,4,6,1,2,
1596,1,4,,,,
1597,1,8,,,,
1598,3,6,6,6,,
1599,2,6,8,,,
1600,3,8,10,2,,
1601,3,6,9,5,,
1602,5,3,7,8,8,10
1603,4,1,9,5,2,
1604,1,7,,,,
1605,1,8,,,,
1606,1,10,,,,
1607,1,5,,,,
1608,4,10,9,3,7,
1609,2,10,3,,,
1610,5,9,3,2,4,9
1611,2,4,6,,,
1612,3,4,9,5,,
1613,3,8,10,1,,
1614,4,4,8,3,5,
1615,3,4,8,1,,
1616,1,1,,,,
1617,5,4,5,4,9,9
1618,1,10,,,,
1619,3,6,7,3,,
1620,3,2,4,7,,
1621,1,8,,,,
1622,4,4,1,2,1,
1623,1,3,,,,
1624,2,4,10,,,
1625,3,2,5,8,,
1626,3,3,2,4,,
1627,3,9,9,9,,
1628,2,6,9,,,
1629,3,1,7,5,,
1630,5,10,6,1,6,5
1631,2,6,5,,,
1632,5,2,6,7,7,8
1633,1,10,,,,
1634,1,3,,,,
1635,1,8,,,,
1636,1,10,,,,
1637,4,4,3,4,2,
1638,1,2,,,,
1639,3,9,7,4,,
1640,3,8,6,9,,
1641,5,2,9,1,5,1
1642,2,8,7,,,
1643,4,8,3,1,4,
1644,2,3,9,,,
1645,1,5,,,,
1646,3,5,4,6,,
1647,3,9,9,5,,
1648,1,2,,,,
1649,1,6,,,,
1650,2,2,5,,,
1651,1,7,,,,
1652,2,2,8,,,
1653,1,6,,,,
1654,3,8,1,10,,
1655,5,1,3,2,7,5
1656,2,7,10,,,
1657,1,5,,,,
1658,3,1,2,7,,
1659,1,2,,,,
1660,3,10,8,10,,
1661,5,5,1,6,4,4
1662,3,1,10,2,,
1663,4,10,3,1,2,
1664,2,7,9,,,
1665,1,3,,,,
1666,5,4,10,5,10,4
1667,2,4,4,,,
1668,3,9,6,10,,
1669,5,1,1,2,3,10
1670,2,2,1,,,
1671,5,4,1,8,7,3
1672,5,9,7,6,10,3
1673,3,10,2,1,,
1674,4,2,5,8,3,
1675,4,2,2,8,1,
1676,2,1,5,,,
1677,1,7,,,,
1678,2,6,9,,,
1679,3,10,9,8,,
1680,5,2,2,4,2,3
1681,4,1,2,4,3,
1682,2,6,8,,,
1683,2,4,10,,,
1684,2,8,5,,,
1685,4,4,3,8,8,
1686,1,9,,,,
1687,1,2,,,,
1688,2,3,2,,,
1689,5,4,8,10,8,8
1690,3,9,3,6,,
1691,2,5,6,,,
1692,2,10,5,,,
1693,3,8,6,7,,
1694,3,1,9,10,,
1695,3,6,7,4,,
1696,2,9,9,,,
1697,2,2,9,,,
1698,4,10,2,5,4,
1699,5,4,5,3,10,8
1700,2,7,1,,,
1701,4,7,10,4,2,
1702,4,10,10,5,8,
1703,4,7,7,3,4,
1704,4,1,6,9,6,
1705,5,2,5,10,7,3
1706,4,7,7,7,8,
1707,3,9,5,3,,
1708,4,5,4,5,1,
1709,2,9,1,,,
1710,3,7,6,5,,
1711,2,4,2,,,
1712,3,5,2,7,,
1713,1,3,,,,
1714,4,8,8,6,5,
1715,5,9,7,4,1,10
1716,2,7,6,,,
1717,3,5,8,5,,
1718,3,9,10,3,,
1719,3,5,5,8,,
1720,1,7,,,,
1721,3,4,4,1,,
1722,5,1,10,3,2,7
1723,2,2,9,,,
1724,3,5,7,7,,
1725,3,2,4,4,,
1726,2,2,2,,,
1727,5,1,3,2,1,8
1728,5,6,4,9,6,3
1729,5,8,6,10,5,1
1730,1,2,,,,
1731,4,8,9,5,3,
1732,4,4,3,1,8,
1733,5,10,2,1,6,9
1734,5,7,8,8,3,4
1735,1,3,,,,
1736,1,4,,,,
1737,3,3,6,5,,
1738,1,9,,,,
1739,2,2,10,,,
1740,5,9,9,5,10,9
1741,3,6,5,8,,
1742,1,10,,,,
1743,5,9,7,3,5,1
1744,3,5,4,3,,
1745,5,9,3,3,8,9
1746,4,10,7,3,1,
1747,2,3,8,,,
1748,5,5,3,4,10,1
1749,1,2,,,,
1750,1,5,,,,
1751,4,5,2,10,3,
1752,2,2,3,,,
1753,3,10,10,4,,
1754,5,10,2,6,6,10
1755,1,2,,,,
1756,5,3,10,2,9,7
1757,5,4,2,9,2,2
1758,1,6,,,,
1759,4,7,8,3,9,
1760,5,3,3,9,5,8
1761,5,3,8,2,9,7
1762,2,3,6,,,
1763,3,3,5,4,,
1764,5,8,2,8,6,5
1765,4,6,8,9,2,
1766,3,10,9,1,,
1767,3,1,2,7,,
1768,5,10,9,9,9,9
1769,5,1,1,10,5,8
1770,3,10,4,6,,
1771,1,4,,,,
1772,2,8,9,,,
1773,1,7,,,,
1774,4,9,5,5,4,
1775,2,4,9,,,
1776,4,10,10,8,7,
1777,5,2,4,5,6,7
1778,4,3,3,3,1,
1779,1,9,,,,
1780,2,3,4,,,
1781,1,2,,,,
1782,5,1,3,3,6,10
1783,3,8,10,1,,
1784,5,7,3,8,7,6
1785,2,3,2,,,
1786,4,6,8,1,7,
1787,5,10,9,5,5,4
1788,3,5,9,5,,
1789,5,5,7,2,10,1
1790,4,6,9,2,5,
1791,3,7,9,2,,
1792,2,5,3,,,
1793,1,7,,,,
1794,3,6,4,5,,
1795,5,8,10,5,8,5
1796,5,2,2,1,7,4
1797,1,10,,,,
1798,5,1,10,1,2,8
1799,4,10,1,8,7,
1800,5,9,5,4,7,8
1801,1,5,,,,
1802,2,2,7,,,
1803,5,10,10,1,10,1
1804,5,9,8,7,2,4
1805,4,9,10,9,10,
1806,5,5,4,8,3,1
1807,5,2,5,8,5,4
1808,4,5,9,3,9,
1809,2,10,2,,,
1810,4,9,1,7,1,
1811,3,8,5,4,,
1812,2,3,3,,,
1813,1,5,,,,
1814,2,5,3,,,
1815,1,7,,,,
1816,5,4,6,8,3,5
1817,5,7,10,3,9,1
1818,5,7,8,9,8,3
1819,3,5,4,8,,
1820,2,2,3,,,
1821,1,10,,,,
1822,2,8,10,,,
1823,5,5,9,8,6,9
1824,1,6,,,,
1825,5,3,9,9,7,8
1826,4,10,6,1,4,
1827,2,7,2,,,
1828,4,2,4,4,4,
1829,4,7,3,9,5,
1830,4,9,1,2,1,
1831,4,5,10,7,10,
1832,4,2,9,8,5,
1833,3,2,10,10,,
1834,2,8,5,,,
1835,1,7,,,,
1836,2,2,3,,,
1837,4,10,5,7,2,
1838,5,7,10,4,1,8
1839,3,9,9,7,,
1840,2,8,8,,,
1841,1,10,,,,
1842,2,8,4,,,
1843,2,6,7,,,
1844,4,6,8,5,1,
1845,2,3,5,,,
1846,3,8,2,2,,
1847,4,4,1,4,9,
1848,5,5,5,5,8,2
1849,4,5,2,3,8,
1850,3,2,2,4,,
1851,2,6,6,,,
1852,3,8,10,1,,
1853,5,6,5,1,10,10
1854,1,5,,,,
1855,2,2,10,,,
1856,1,8,,,,
1857,3,6,3,3,,
1858,5,7,2,7,10,3
1859,1,8,,,,
1860,2,2,8,,,
1861,1,6,,,,
1862,1,1,,,,
1863,4,1,8,4,5,
1864,4,9,9,4,10,
1865,5,10,5,5,5,6
1866,2,2,6,,,
1867,5,9,10,2,10,4
1868,5,8,7,2,6,1
1869,4,8,9,2,4,
1870,5,8,10,1,3,9
1871,4,10,8,2,4,
1872,5,2,10,5,8,5
1873,2,2,1,,,
1874,5,9,9,6,1,9
1875,5,10,7,7,1,6
1876,3,1,7,2,,
1877,4,1,10,8,6,
1878,2,8,7,,,
1879,5,7,7,2,6,7
1880,4,8,8,6,3,
1881,1,8,,,,
1882,4,1,5,10,1,
1883,5,1,2,8,2,9
1884,1,9,,,,
1885,2,6,4,,,
1886,5,10,4,9,3,6
1887,2,7,10,,,
1888,1,9,,,,
1889,3,8,2,9,,
1890,3,5,1,10,,
1891,3,1,7,9,,
1892,2,5,9,,,
1893,3,5,9,1,,
1894,3,5,9,7,,
1895,5,3,1,9,1,8
1896,4,10,4,10,5,
1897,3,10,9,7,,
1898,4,8,6,10,3,
1899,1,9,,,,
1900,4,7,7,6,6,
1901,4,9,2,8,9,
1902,2,2,7,,,
1903,2,3,8,,,
1904,1,4,,,,
1905,4,4,4,7,6,
1906,4,5,9,8,5,
1907,5,10,8,7,1,9
1908,1,3,,,,
1909,3,3,3,7,,
1910,5,4,1,8,9,3
1911,3,1,5,1,,
1912,1,1,,,,
1913,3,3,4,1,,
1914,2,2,4,,,
1915,2,8,4,,,
1916,5,3,1,7,9,7
1917,5,3,8,8,10,10
1918,5,6,5,5,8,7
1919,3,2,1,3,,
1920,5,6,9,3,1,4
1921,5,7,10,3,9,4
1922,3,9,1,9,,
1923,3,8,10,5,,
1924,5,2,9,3,4,1
1925,3,2,2,9,,
1926,2,7,10,,,
1927,3,10,4,3,,
1928,3,3,5,3,,
1929,1,2,,,,
1930,2,2,1,,,
1931,1,1,,,,
1932,3,10,10,2,,
1933,3,3,1,4,,
1934,5,5,10,10,2,8
1935,4,1,1,3,3,
1936,4,8,7,2,9,
1937,5,5,6,2,10,1
1938,4,4,5,2,8,
1939,3,9,5,2,,
1940,5,2,7,7,1,9
1941,4,9,6,3,2,
1942,2,1,2,,,
1943,4,1,1,2,2,
1944,3,1,8,9,,
1945,3,1,6,1,,
1946,2,8,5,,,
1947,1,6,,,,
1948,3,10,5,7,,
1949,1,8,,,,
1950,3,6,8,5,,
1951,3,7,8,7,,
1952,3,9,10,2,,
1953,1,4,,,,
1954,4,2,4,7,8,
1955,4,8,7,3,7,
1956,3,4,8,2,,
1957,1,2,,,,
1958,4,2,6,1,8,
1959,2,7,6,,,
1960,4,5,1,8,5,
1961,1,10,,,,
1962,4,5,10,10,10,
1963,1,6,,,,
1964,5,9,7,7,5,4
1965,4,1,1,3,8,
1966,2,2,2,,,
1967,5,3,10,6,6,5
1968,2,1,3,,,
1969,5,8,4,7,7,6
1970,5,2,10,3,7,3
1971,3,5,6,10,,
1972,4,4,10,6,2,
1973,2,8,9,,,
1974,1,6,,,,
1975,4,6,6,8,8,
1976,5,4,6,7,3,4
1977,1,10,,,,
1978,5,6,4,6,2,3
1979,4,10,2,6,5,
1980,1,1,,,,
1981,4,1,5,4,4,
1982,5,10,8,9,2,10
1983,4,8,6,8,6,
1984,1,5,,,,
1985,1,1,,,,
1986,1,10,,,,
1987,3,9,1,6,,
1988,2,1,1,,,
1989,1,7,,,,
1990,1,5,,,,
1991,5,3,10,8,1,3
1992,3,3,6,9,,
1993,2,4,1,,,
1994,4,2,4,10,7,
1995,4,7,3,1,4,
1996,3,5,4,2,,
1997,3,4,8,9,,
1998,3,6,9,3,,
1999,5,4,8,7,10,8
2000,2,8,7,,,
2001,4,1,10,2,10,
2002,1,8,,,,
2003,3,5,1,3,,
2004,2,6,8,,,
2005,4,6,5,9,3,
2006,3,10,3,2,,
2007,3,1,4,6,,
2008,4,10,5,6,10,
2009,2,7,1,,,
2010,1,6,,,,
2011,4,3,8,7,10,
2012,2,9,3,,,
2013,5,6,2,5,8,9
2014,3,1,4,10,,
2015,4,8,7,6,1,
2016,3,1,10,4,,
2017,3,9,4,9,,
2018,4,10,9,2,4,
2019,1,5,,,,
2020,5,7,9,4,1,9
2021,4,10,9,9,10,
2022,3,9,9,1,,
2023,1,10,,,,
2024,2,1,3,,,
2025,3,4,1,5,,
2026,5,4,1,3,4,4
2027,4,1,10,3,2,
2028,2,9,10,,,
2029,4,4,7,6,5,
2030,3,9,1,6,,
2031,2,5,1,,,
2032,2,9,10,,,
2033,1,2,,,,
2034,1,9,,,,
2035,2,8,10,,,
2036,5,4,10,3,6,6
2037,1,10,,,,
2038,4,8,10,1,7,
2039,1,1,,,,
2040,4,1,7,9,6,
2041,4,9,5,9,10,
2042,5,5,2,10,8,8
2043,4,7,9,2,5,
2044,3,1,7,3,,
2045,5,8,2,10,8,1
2046,2,2,1,,,
2047,4,5,9,7,4,
2048,5,3,5,9,5,2
2049,4,9,1,3,8,
2050,4,4,7,10,9,
2051,5,5,4,7,2,10
2052,1,9,,,,
2053,2,9,1,,,
2054,1,8,,,,
2055,2,2,6,,,
2056,1,5,,,,
2057,3,4,2,4,,
2058,5,1,1,6,3,1
2059,1,10,,,,
2060,4,10,3,5,5,
2061,5,7,3,10,6,10
2062,4,4,1,4,4,
2063,4,10,1,2,3,
2064,1,1,,,,
2065,1,5,,,,
2066,3,7,5,9,,
2067,5,9,3,9,1,4
2068,1,2,,,,
2069,5,2,7,7,7,2
2070,5,2,1,5,5,3
2071,3,1,2,1,,
2072,5,8,6,10,9,4
2073,5,4,5,9,2,5
2074,5,9,4,9,6,1
2075,1,7,,,,
2076,4,6,10,8,9,
2077,4,9,10,5,4,
2078,5,3,3,5,2,8
2079,5,5,7,8,2,9
2080,2,6,9,,,
2081,4,9,9,2,4,
2082,4,10,7,4,10,
2083,4,7,3,8,5,
2084,3,8,8,5,,
2085,4,2,9,6,5,
2086,3,7,8,6,,
2087,5,4,8,3,3,3
2088,1,5,,,,
2089,4,8,2,3,3,
2090,5,7,10,10,5,7
2091,5,4,4,9,8,3
2092,1,2,,,,
2093,4,5,4,10,7,
2094,2,7,4,,,
2095,3,2,4,5,,
2096,3,5,9,3,,
2097,5,3,7,5,8,6
2098,2,10,9,,,
2099,4,4,1,7,1,
2100,3,2,1,1,,
2101,5,2,3,10,5,9
2102,2,4,6,,,
2103,1,5,,,,
2104,2,3,4,,,
2105,5,10,4,3,4,2
2106,5,6,3,7,6,7
2107,3,6,6,7,,
2108,4,9,6,3,4,
2109,4,7,2,10,2,
2110,2,4,3,,,
2111,5,4,7,1,2,9
2112,1,10,,,,
2113,3,4,4,7,,
2114,5,6,1,8,6,3
2115,3,10,5,6,,
2116,3,2,10,1,,
2117,2,10,6,,,
2118,5,9,7,6,3,8
2119,2,1,1,,,
2120,1,3,,,,
2121,3,5,6,1,,
2122,3,5,9,8,,
2123,4,4,1,1,5,
2124,4,4,5,4,4,
2125,5,2,2,7,2,8
2126,4,4,7,3,5,
2127,1,10,,,,
2128,5,7,2,4,9,7
2129,2,5,5,,,
2130,4,7,5,5,7,
2131,1,5,,,,
2132,4,1,10,3,6,
2133,3,7,2,6,,
2134,4,1,1,5,9,
2135,3,3,5,9,,
2136,1,5,,,,
2137,4,2,5,6,2,
2138,5,10,2,10,10,2
2139,3,7,3,9,,
2140,1,3,,,,
2141,1,5,,,,
2142,5,9,9,5,7,7
2143,1,2,,,,
2144,1,8,,,,
2145,4,2,10,1,6,
2146,2,9,3,,,
2147,2,4,7,,,
2148,3,8,7,4,,
2149,2,7,5,,,
2150,5,7,10,6,4,7
2151,4,5,4,8,5,
2152,5,5,2,1,10,10
2153,3,2,7,3,,
2154,3,7,10,4,,
2155,4,3,2,6,6,
2156,1,1,,,,
2157,4,9,10,9,7,
-1
